District,within_school_10k_n,within_school_5k_n,total_pop,with_elec_access,mean_mlab_mean,weighted_mean_mlab_mean,mean_mlab_percentile90,weighted_mlab_percentile90,mean_mlab_mlab_percentile10,weighted_mlab_percentile10,mean_ookla_median_d_kbps,weighted_ookla_median_d_kbps,mean_ookla_mean_d_kbps,weighted_ookla_mean_d_kbps,mean_ookla_median_u_kbpss,weighted_ookla_median_u_kbps,mean_ookla_mean_u_kbps,weighted_ookla_mean_u_kbps,mean_rwi,weighted_mean_rwi,proportion_within_school_10k_n,proportion_within_school_5k_n,proportion_with_elec_access,prop_english_illiterate,prop_did_not_used_internet,prop_illiterate_internet,prop_illiterate_no_internet,prop_literate_nointernet,prop_literate_internet,prop_illit_eng_literate_local,prop_lit_local_usedict,prop_lit_local_not_usedict,proportion_used_internet_census,percentage_3_14_years_currently_enrolled,electric_census_use,proportion_owns_laptop,proportion_owns_smartphone
Pru East,67586.80236268044,46445.094410300255,149471.6349209547,53814.44855380058,3.3211929763070347,3.3211025250100183,8.849357093153545,8.849081267941719,0.06945692074732128,0.06945851751560954,29808.631639722862,35643.42858400009,29808.631639722862,35643.42858400009,24598.89742109315,27021.78403327209,24598.89742109315,27021.78403327209,-0.26708116839861445,-0.14003483026906444,0.4521714263607437,0.310728483266152,0.3600311763650632,0.546110376,0.528435734,0.097150415,0.448959962,0.079475773,0.374413851,0.012264038,0.129493808,0.018756763,0.47319307975164265,71.82366078257411,74.7,0.02334076797878112,0.43810959069262767
Pru West,94644.33717155457,51956.11597919464,174081.43370747566,38865.701597213745,3.3225877492123574,3.3225877492123574,8.85361036032329,8.85361036032329,0.06943229833484066,0.06943229833484066,54224.23602728942,54058.479797496926,54224.23602728942,54058.479797496926,31500.240356861716,32543.084635857405,31500.240356861716,32543.084635857405,-0.42880519701086955,-0.3621439029676136,0.5436785253652826,0.2984586861026264,0.2232616125078749,0.588508515,0.570789609,0.088766558,0.499741958,0.071047652,0.340443833,0.014622398,0.172200241,0.028040599,0.428669906593596,72.31767501370865,73.3,0.02321373177541102,0.39628787095439977
Pusiga,2122.552800178528,1890.576000213623,9154.725794792175,7563.915791511536,0.861856581916019,0.861856581916019,2.1904336141592027,2.1904336141592027,0.020420848329558514,0.020420848329558514,15803.510152284263,16126.934149438608,15803.510152284263,16126.934149438608,12809.748730964468,12984.223036142332,12809.748730964468,12984.223036142332,-0.2317353637901861,-0.19416895778343357,0.23185323599599006,0.20651366765011248,0.8262307316527602,0.683071766,0.580831937,0.165015999,0.518055767,0.062776169,0.254152065,0.005637666,0.01386561,0.00228554,0.41873206763933823,66.76102941176471,56.16,0.027989744215859837,0.3662780050057994
Saboba,12093.849980354309,9831.524586677551,16046.17858505249,11060.360786437988,1.4717241038493252,1.4717241038493252,3.209524826072507,3.209524826072507,0.10210623969662584,0.10210623969662584,23491.00338983051,24235.49413798779,23767.381261770246,24465.760183676968,3526.8813559322034,3355.854528713176,3518.119209039548,3345.9176576053706,-0.3486145620022753,-0.33357503601337785,0.7536903516467218,0.6127019299059727,0.689283166569083,0.558190208,0.613560625,0.060369136,0.497821072,0.115739554,0.326070238,0.00961292,0.050115355,0.004870546,0.37594388439572235,66.66961417160374,51.44,0.03274687927223478,0.3241340539435522
Sagnarigu Municipal,70916.18394708633,69279.66635489464,72754.90074396133,71180.20194506645,1.4717241038493252,1.4717241038493252,3.209524826072507,3.209524826072507,0.10210623969662584,0.10210623969662584,14024.628932757558,13113.06406489866,14295.99186716019,13314.81327736504,10806.387106724243,10827.446451358692,11142.038268558503,11182.588330099514,0.5795726375908619,0.6058994994915787,0.9747272447893812,0.9522336728724746,0.978356113707906,0.349545162,0.3391949,0.085810472,0.263734689,0.075460211,0.574994628,0.013143758,0.326086957,0.036745219,0.6620226039718203,88.91235688906434,97.96,0.08735209591996158,0.5811170117463252
Savelugu Municipal,90966.75195384026,78787.38157248497,99765.86953830719,86837.85217523575,1.481882897685417,1.4779709694086984,3.2369067484753353,3.226362571848975,0.10705235426958856,0.10514771423357162,16768.967455621303,15327.286601491996,16833.781558185405,15425.84317470606,14752.440088757396,15520.293514619476,14804.81188362919,15599.93026698412,-0.2102677562550444,-0.16252691310777487,0.9118023265352453,0.7897227973563936,0.8704164317626936,0.635439137,0.588597843,0.108269132,0.527170005,0.061427838,0.303133025,0.009655881,0.192912173,0.039548023,0.41722559570742496,72.43527488926262,87.76,0.03276774834369272,0.3457304647900304
Sawla Tuna Kalba,9753.250391244888,8147.7053871154785,21952.20117163658,13652.955965042114,2.745900358738562,2.7716298187794055,6.490208959256957,6.556455862687706,0.07155746434596824,0.07094059247155886,23127.020833333332,23477.01274496976,23127.020833333332,23477.01274496976,18483.55269607843,20789.69947779702,18483.55269607843,20789.69947779702,-0.38074812138728326,-0.36791344510412294,0.4442948711606474,0.3711566472724726,0.6219401807725079,0.717144107,0.710474524,0.05838618,0.658757927,0.051716597,0.231139296,0.00677892,0.056746119,0.006669582,0.2839904160313657,47.22333306673065,33.36,0.01795905031583533,0.2689501197996079
Sefwi Akontombra,25107.03102493286,13871.623802185059,37926.29203701019,34651.255434036255,1.89236788629587,1.7691696438107483,5.781019751629855,5.376500805524224,0.02721448789491335,0.028686920313918337,19824.626450116008,18767.67881441003,19824.626450116008,18767.67881441003,4966.6937354988395,4369.679784865675,4966.6937354988395,4369.679784865675,-0.2291249028749029,-0.20470902252883236,0.6619954041495089,0.36575217499903495,0.9136473294099511,0.426704345,0.43359237,0.082832921,0.343871424,0.089720947,0.483574709,0.021723773,0.277287178,0.045743554,0.5677147590679967,88.61961521341313,69.85,0.019070111741689873,0.5029786034051253
Sefwi Wiawso Municipal,52127.317702293396,39990.774530529976,82684.95253610611,79434.62312877178,0.43398642151397593,0.4339864215139759,0.9924536060957156,0.9924536060957156,0.044644672812366004,0.044644672812366004,15237.62583412774,14751.444353464425,15330.194947569113,14860.393304110547,8079.756434699714,7813.360384046003,8340.808865586272,8084.852904515602,-0.15843964743589745,-0.14482335970118076,0.6304329397725773,0.4836523853970548,0.9606901944351361,0.325807439,0.307668759,0.094749732,0.231057707,0.076611052,0.597581509,0.024644114,0.374866065,0.04760447,0.6952239518009249,92.52596612707026,88.86,0.04097383061072168,0.6176468325112918
Sekondi Takoradi Metropolitan Area (STMA),307156.36202049255,303539.3941822052,307156.36202049255,277471.7529850006,4.27523714168437,4.1444433125581615,13.012561698174405,12.546468538105488,0.08860709859885349,0.08656088695006789,14088.188760188761,12929.740570609176,15656.184812099447,14449.629163274105,11340.224581724582,11083.753753009758,12997.723665179758,12877.957872106972,0.8931906906906907,0.9376703092324741,1,0.9882243434109756,0.9033566850439794,0.125331967,0.129897964,0.04584634,0.079485626,0.050412338,0.824255696,0.014024135,0.490798118,0.024041374,0.8691234948714137,97.14871350486601,98.19,0.09849301323026609,0.7684982161438977
Sekyere Afram Plains,11151.076181054115,4088.3009839057922,260114.31319832802,2930.105391025543,3.9626287386571017,3.966762501321528,9.8491941716706215,9.857656010849722,0.1275395205214441,0.12786491871399666,8759.667056074766,9433.112201305148,8759.667056074766,9433.112201305148,10914.058744993325,11301.371309972412,10914.058744993325,11301.371309972412,-0.5369364109702031,-0.5216228624520901,0.04286990609606251,0.015717324178114746,0.011264683419368164,0.654681648,0.64494382,0.087640449,0.567041199,0.077902622,0.26741573,0.016853933,0.158426966,0.041573034,0.3616754544448951,72.59934507478538,27.3,0.01747723166549906,0.3179455034843848
Sekyere Central,35004.80342793465,21716.828210949898,158498.2214243412,34906.588594555855,5.184238679422424,5.282716347158162,15.623640758263294,16.028182194229473,0.09337318534884982,0.09093627816945075,7747.669815223387,7842.480549695028,7747.669815223387,7842.480549695028,16119.744277440706,15852.685253764523,16119.744277440706,15852.685253764523,-0.3230191695006265,-0.25751401977793115,0.22085297307038942,0.13701622652791962,0.22023331417140501,0.418407311,0.412695822,0.078981723,0.339425587,0.073270235,0.508322454,0.032963446,0.398335509,0.05613577,0.5758498306850742,80.30776297657327,62.22,0.02928822610054702,0.5167849700442824
Sekyere East,20887.847838521004,12830.157216668129,26059.523659825325,23786.4870531559,6.3776432692741025,6.3776432692741025,20.736293075352968,20.736293075352968,0.062220630073415745,0.06222063007341574,19102.23752711497,18747.487899232685,19101.136659436008,18745.881393597698,14532.847071583514,14212.41050246262,14533.55025307303,14213.436661234393,-0.0966853579175705,-0.061003836351864765,0.8015437316194218,0.4923404350804672,0.9127752050904271,0.2553793,0.219255536,0.100047118,0.155332182,0.063923355,0.680697346,0.04915973,0.506046804,0.054185645,0.7877651950670174,95.76646506976522,89.45,0.04228945834842734,0.6966499188861414
Sekyere Kumawu,36479.015188694,24149.87918996811,56771.77379310131,35314.662184119225,5.706575962598869,5.833884182254264,17.683174995531274,18.262382212562198,0.08125739155878334,0.07764592637697643,20606.215659340658,18508.716329538194,20606.215659340658,18508.716329538194,14574.239926739927,13958.568560638685,14574.239926739927,13958.568560638685,-0.1900289988678635,-0.10788802127726876,0.6425554945955695,0.425385320493592,0.6220461300508199,0.287276704,0.27597521,0.090958804,0.1963179,0.07965731,0.633065986,0.045752825,0.506197594,0.06707984,0.7199612225860145,92.96698682622159,82.05,0.04000292659728192,0.6430100053044576
Sekyere South,120125.31039524078,104557.71397161484,122380.38319802284,115782.2989732027,6.3776432692741025,6.3776432692741025,20.736293075352968,20.736293075352968,0.062220630073415745,0.062220630073415745,17241.688541666666,16896.418635178637,17241.688541666666,16896.418635178637,14926.954427083334,14289.212262066665,14926.954427083334,14289.212262066665,-0.04837477430555556,0.009281848810774112,0.9815732493733645,0.8543666169310055,0.946085442352768,0.23607297,0.231267164,0.07473519,0.16133778,0.069929384,0.693997646,0.02785406,0.564535112,0.052177324,0.7633841859193972,96.2641130224035,82.42,0.043493113915649126,0.666910680995188
Sene East,28568.876583576202,17622.10882282257,147943.25115072727,16163.756202697754,3.6392221091167873,3.6143439185582,9.427090777943171,9.414889926537072,0.08497534324716885,0.08011132030651406,21435.768731152864,22017.371886593275,21435.768731152864,22017.371886593275,6539.549756437022,6763.2732243563205,6539.549756437022,6763.2732243563205,-0.36576094680059523,-0.3207467164160943,0.19310699448175375,0.11911397570186454,0.10925646203509362,0.624676445,0.59257981,0.094736842,0.529939603,0.062640207,0.312683348,0.011044003,0.116307161,0.017428818,0.3986645786367,66.50743318370877,45.25,0.01856855220361734,0.36151026519127843
Sene West,47754.02890968323,23757.058671593666,223549.67260444164,29880.720703721046,3.5850076454143873,3.5928434642067026,9.210874741638667,9.221542602549567,0.09494981289636506,0.0957117620588647,8166.712635631781,7555.082617499631,8166.712635631781,7555.082617499631,21261.994749737485,22338.754696919976,21261.994749737485,22338.754696919976,-0.4301319370802404,-0.39679228334376493,0.2136170827419696,0.10627194571485873,0.13366479295450936,0.573923569,0.545910427,0.091820854,0.482102715,0.063807712,0.362268719,0.014698254,0.17032682,0.025765174,0.4257268570442585,69.60384703457751,62.43,0.021706496419635925,0.3918039858510914
Shai-Osudoku,14078.903589487076,7978.887808442116,28434.817195534706,23911.98317503929,1.312409737409654,1.217715836550016,3.322615031800388,3.038234621452127,0.17148277406100093,0.1699267743978865,17009.521059782608,17085.225714715118,17052.639745082815,17112.214010064657,9359.343070652174,9370.134056278135,9364.514680383023,9377.506416774297,-0.1899555109684323,-0.18377031435789087,0.49512903468561675,0.28060274675144,0.8409402814375869,0.27173913,0.278726708,0.074534161,0.197204969,0.081521739,0.64673913,0.018300799,0.250221828,0.021073647,0.7199640666762784,88.98997528151608,89.43,0.045593177104705715,0.647332172524316
Shama,131182.4400959015,108919.62627410889,148099.45153045654,93958.885181427,4.901831067338562,4.901831067338562,15.24547394517604,15.245473945176041,0.09840988362546749,0.09840988362546749,14936.687176835574,13552.715500097594,15241.619941399518,13945.68469192986,14385.41726990693,14479.349493905216,14868.712443984832,14991.040150580226,0.45711427094105483,0.48554574242389353,0.8857726260311228,0.7354492211047091,0.6344310138252229,0.265835411,0.282294264,0.068628429,0.197206983,0.085087282,0.649077307,0.026433915,0.438902743,0.05446384,0.7087837160332899,92.3254405445159,92.6,0.04095056652963,0.6124435977138273
Sissala East Municipal,8039.958557128906,7339.368974685669,32627.128757476807,22043.395776748657,1.929547079395862,1.929547079395862,4.443536795693313,4.443536795693313,0.3250111364514794,0.3250111364514794,19330.957465277777,20668.573246644733,19461.64207175926,20876.785829887038,10007.457465277777,11294.168730186333,10039.444733796296,11345.132282730294,-0.17052790880503146,-0.1586510405267293,0.24641943264120278,0.22494682352347004,0.675615557243823,0.569141637,0.531178533,0.109620369,0.459521268,0.071657265,0.359201098,0.005641104,0.03567617,0.002591859,0.46219597364345794,73.5632183908046,83.17,0.04290529256368992,0.4110770351926639
Sissala West,5399.91898059845,3958.2037801742554,11158.231983661652,9947.58058643341,1.929547079395862,1.929547079395862,4.443536795693313,4.443536795693313,0.3250111364514794,0.3250111364514794,21172.087557603685,21364.625207266068,21196.010752688173,21384.90308807985,8083.870967741936,8300.824168402694,8089.726574500768,8305.787522817882,-0.313946682464455,-0.29850415781646394,0.48394037590410705,0.3547339565954555,0.8915015031950467,0.626561599,0.601383817,0.100518931,0.526042668,0.075341149,0.298097252,0.005765904,0.039592543,0.007111282,0.401668584579977,78.69575757575758,86.62,0.026409666283084006,0.34514767932489454
South Dayi,25204.43500494957,22512.83340716362,25284.027202367783,24655.550194501877,3.4661023171937106,3.4661023171937106,9.415542872196747,9.415542872196747,0.04540874228404885,0.04540874228404885,14375.843195266272,13267.521715974226,14375.843195266272,13267.521715974226,9149.458579881657,8409.679305366019,9149.458579881657,8409.679305366019,-0.03434944944944945,-0.0466810248424951,0.9968520759457671,0.8903974523906284,0.9751433186321263,0.306175299,0.287051793,0.104183267,0.201992032,0.085059761,0.60876494,0.062948207,0.479880478,0.050996016,0.7106100318120886,89.05165767154973,85.04,0.05207979032032172,0.647926211960545
South Tongu,36791.91167163849,31305.541281700134,38322.22406864166,37763.704270362854,1.1782051481890332,1.1782051481890332,3.1283528182245983,3.1283528182245983,0.1409043068635713,0.1409043068635713,12375.743957703928,12892.769580357428,13463.55727593152,13739.989077748842,8569.714501510574,8915.45502820719,8949.074018126888,9181.175179247415,0.07579700402819738,0.1299848600846464,0.9600672342434479,0.8169030384464783,0.9854256945714214,0.373615101,0.387669265,0.079093147,0.294521953,0.093147312,0.533237587,0.044521953,0.429318835,0.077246615,0.6085111642086183,88.10200030539013,87.89,0.025572629150531434,0.5558210430913735
Suaman,1201.314190864563,1201.314190864563,3145.792188644409,2956.428391456604,2.2021236847949077,1.798607632153933,6.760825611590357,5.453101277086362,0.0318718004972427,0.032833970685229,8673.796610169491,9156.386539138264,8673.796610169491,9156.386539138264,1968.8135593220338,1920.2328400115443,1968.8135593220338,1920.2328400115443,-0.11933050847457627,-0.10774341312948683,0.3818797043240913,0.3818797043240913,0.9398040983535514,0.396129422,0.360447536,0.110674327,0.285455095,0.07499244,0.528878137,0.018445721000000002,0.35651648,0.044148775,0.6494480568577046,90.20088654154485,75.5,0.04306668682897324,0.5815817329502495
Suame Municipal,193746.57991361618,193746.57991361618,193746.57991361618,193746.57991361618,6.3776432692741025,6.3776432692741025,20.736293075352968,20.736293075352968,0.062220630073415745,0.06222063007341574,21000.898222222222,19942.573835919084,22057.33777777778,21250.2997224007,17486.782666666666,16508.57855338456,18572.040814814816,17843.78517724259,1.3193146666666666,1.3488316112623175,1,1,1,0.151453513,0.129163488,0.074074074,0.077379439,0.051784049,0.796762437,0.027883719,0.576150521,0.033731672,0.8774182022357205,97.96984413824259,97.58,0.07266942303438653,0.7781294131659096
Suhum Municipal,53835.547979831696,32456.598019123077,58438.948182582855,58438.948182582855,6.03915861156285,6.0860206248196045,18.178851359719573,18.327347252844785,0.0976978731098024,0.09740333698155537,17435.10220264317,15792.987533361209,18134.862114537445,16904.91738501292,10257.08986784141,10462.034025510568,10195.501982378855,10342.008481565259,0.0858732745961821,0.17410699321903675,0.9212271892990169,0.5553932613180818,1,0.245231108,0.244955979,0.077953045,0.167278063,0.077677916,0.677090976,0.029347029,0.444607483,0.050531915,0.7532145439237112,93.40073422294738,91.62,0.03602119539851193,0.6757543310545534
Sunyani Municipal,27067.630242228508,25155.900037407875,27352.091039657593,25202.205638885498,6.977709860711753,6.977709860711753,20.27964501746849,20.27964501746849,0.45964227057463897,0.45964227057463897,10206.14678178964,9743.24818531207,11454.859523809524,11391.274134512521,9350.533751962323,9516.093057659155,10397.604756921084,10819.123154293571,0.417657285115304,0.4740976191467404,0.9896000347097176,0.9197066506152866,0.9213995961897395,0.198000952,0.174976202,0.08210376,0.115897192,0.05907901,0.742920038,0.030223703,0.531413613,0.036411233,0.8242173057427395,95.06627240958623,91.35,0.11707913411652454,0.7404436758304014
Sunyani West Municipal,26181.60532104969,23165.099516510963,31866.096324563026,27338.672530651093,6.890075946470053,6.940752506533382,20.040188245904247,20.178660269797618,0.45071801857892324,0.4558786963392916,20402.826712328766,19327.658609562233,23784.284944553165,24465.891319052957,16677.61506849315,15234.406280770016,18252.95163405088,17710.24855519758,0.07579112370160529,0.18337213045484532,0.8216131983781265,0.7269512801495814,0.8579234887198246,0.264057848,0.253339005,0.082518077,0.18153977,0.071799234,0.664142918,0.019225861,0.459123777,0.050786899,0.7493569349488932,93.36461701336232,85.22,0.10608034928585934,0.6688214986800244
Tain,34847.49242031574,24973.20958852768,42281.883428931236,33947.66104030609,4.758351709673103,4.847392318512468,13.01158237902714,13.336493586107146,0.20826113009476507,0.2190487592232094,16897.823979591838,16864.07675320556,16897.823979591838,16864.07675320556,14411.128826530612,14819.502374405623,14411.128826530612,14819.502374405623,-0.2897133661048689,-0.2356713807390425,0.8241707699442609,0.590636167627288,0.8028890457863928,0.45141162,0.438829787,0.078457447,0.372954173,0.065875614,0.482712766,0.018719313,0.311579378,0.038666121,0.5590431345311175,84.7894975101856,72.13,0.031204355331297305,0.5140496205427821
Talensi,8374.960600852966,5341.012015342712,9868.865599632263,6148.332812309265,1.929547079395862,1.929547079395862,4.443536795693313,4.443536795693313,0.3250111364514794,0.3250111364514794,17682.261818181818,17443.04517708466,17682.261818181818,17443.04517708466,16193.065454545454,15285.715969933548,16193.065454545454,15285.715969933548,-0.3152158963585434,-0.3275936555746544,0.8486244458699526,0.5411981713016469,0.6230029936306323,0.485218335,0.513967996,0.078112286,0.407106048,0.106861947,0.407919718,0.001627339,0.039327366,0.003525902,0.49046162213610717,86.05225988700565,53.17,0.019253518254130124,0.4149704262696308
Tamale Metropolitan Area (TMA),71163.0193092823,68335.88050985336,73230.26250982285,71404.20651006699,1.4717241038493252,1.4717241038493252,3.209524826072507,3.209524826072507,0.10210623969662584,0.10210623969662584,14502.441176470587,13988.895832778111,15556.219657884296,15296.087828770047,12437.707934336526,12149.870292675687,12877.562400731964,12650.661950863394,0.6699913023037142,0.7464463472338343,0.971770643314801,0.9331644892121892,0.9750641888043087,0.411048567,0.385358031,0.102336693,0.308711873,0.076646158,0.512305276,0.012763451,0.293559366,0.034690405,0.611308169984761,86.6468041441263,97.55,0.06780855666974492,0.5411272927809013
Tano North Municipal,54340.284407019615,44216.93040287495,57639.765213012695,45563.340409874916,6.977709860711753,6.977709860711753,20.27964501746849,20.27964501746849,0.45964227057463897,0.45964227057463897,15424.10130111524,14670.914540693784,15970.72428748451,15362.770675485355,10921.119888475836,10851.349625153276,10776.998451053283,10670.340013102703,-0.2692346190028222,-0.24473370571557143,0.9427568659622473,0.7671254426430693,0.7904844900303061,0.310490379,0.30266915,0.0955928,0.214897579,0.08777157,0.601738051,0.033147114,0.419366853,0.064928616,0.6986647419704078,93.01828453639729,74.46,0.05286277828245747,0.6333578068417974
Tano South Municipal,40627.40545654297,33387.224432349205,41345.39185380936,33385.476429224014,5.79792366359159,5.936783433280777,17.055918263471458,17.43534799039452,0.3394980385695661,0.3536389061491599,24775.751422070534,22684.55259128982,24961.477246871444,22892.585162106163,11324.637656427758,11431.788575130124,11200.320629503223,11308.613397299208,-0.24843638095238094,-0.18147650118501202,0.9826344275607528,0.8075198452683929,0.8074775672043375,0.353487746,0.32682467,0.100457851,0.253029895,0.073794775,0.572717479,0.032184218,0.390250471,0.051844869,0.6639557623575426,89.37880443265179,75.47,0.045181738485400226,0.5943084496594511
Tarkwa-Nsuaem Municipal,30111.348380088806,26319.971970558167,31253.560784339905,29952.745577812195,3.810259716824015,3.8011716314421915,11.898585623199082,11.860839855572637,0.01411683330441192,0.014386240659460326,15541.230079681274,15675.794458180004,16390.227027941073,16603.1690488701,12586.999003984063,12500.210401741939,13379.28613355436,13332.69284037774,0.3140794923179692,0.3067236647910165,0.9634533673736331,0.8421431449739387,0.9583786559392776,0.223991507,0.1992569,0.07903397,0.144957537,0.054299363,0.72170913,0.021656051,0.345806794,0.022080679,0.7967378064926124,93.53277989522964,94.28,0.054588783561934015,0.7121696764285336
Tatale Sanguli,27204.107265472412,21373.242654800415,39454.83427429199,26321.37448310852,1.4717241038493252,1.4717241038493252,3.209524826072507,3.209524826072507,0.10210623969662584,0.10210623969662584,4384.773605150214,3782.791413826042,4584.898068669528,3943.2621178411478,3113.1577253218884,2778.392164532191,3174.849248927039,2827.859791081144,-0.03810361050328228,0.03951502894351136,0.6894999754997851,0.5417141662847335,0.6671267277444635,0.704657908,0.678211909,0.081556048,0.62310186,0.055110049,0.240232042,0.003924245,0.021668657,0.001023716,0.3141449057120367,58.5478643993737,44.68,0.015965638796673398,0.2711420650946302
Techiman Municipal,62737.157420516014,56729.06802427769,63670.83042156696,56008.42582666874,3.610722629320117,3.610722629320117,11.079463794210724,11.079463794210724,0.11676311494977198,0.11676311494977198,19196.409493670886,18736.677490202037,19443.59524357499,19087.526009966623,15885.634810126583,16819.24339136029,15910.817006411311,16864.202876256706,0.29284440928270045,0.5254978493168577,0.9853359380603478,0.8909742129743305,0.8796559657826801,0.307185106,0.2678658,0.10675846,0.20042664600000001,0.067439154,0.625375739,0.021914089,0.39421119,0.038495103,0.7351023642719278,94.10095336634396,91.23,0.0431918400287816,0.6511641474667821
Techiman North,24816.062784314156,22426.471391558647,25166.276190638542,21668.37718439102,3.6017985386804843,3.6047635589713374,10.896521872892531,10.957304145357028,0.11251238289866937,0.11392468441951273,32160.633463541668,31658.173563190976,32211.076171875,31659.34189005211,15959.272135416666,15159.626838229831,15928.684461805555,15160.015677776042,-0.0590334201388889,0.013095189751378288,0.9860840195954513,0.8911318949881406,0.8610084789759764,0.330633966,0.297084683,0.101573346,0.22906062,0.068024063,0.601341971,0.019319759,0.386395187,0.043035632,0.6930701056829052,92.71960646521433,82.01,0.03557722227984649,0.6099643882031601
Tema Metropolitan Area (TMA),68083.9460735321,68083.9460735321,68083.9460735321,68083.9460735321,2.8942139403169236,2.9960508661013088,7.4111884214325645,7.652497845027695,0.04057669496050583,0.04082237810264194,20115.110236220473,19226.846100774386,22761.88462002636,21328.401238352817,11781.022497187852,11137.66741810838,13888.58558865675,13040.857145718961,0.907682109227872,0.900168873539824,1,1,1,0.14193836,0.138372389,0.053234845,0.088703515,0.049668874,0.808392766,0.018148242,0.352521651,0.013754457,0.858246469079728,94.75887306998196,96.02,0.08879929572972352,0.7722221513415584
Tema West Municipal,81752.31935417652,81752.31935417652,81752.31935417652,81287.91875755787,2.4985265207539014,2.457515987747649,6.092539951477507,6.045763357439476,0.04037370742072861,0.039717194982452145,22700.513461538463,20829.73055405527,25219.38822710681,23320.557588179374,17277.935,16182.1562083384,19396.22411634764,18126.550657493775,1.1368888461538462,1.1145129735905683,1,1,0.9943194199224278,0.080475087,0.081112399,0.041946698,0.038528389,0.042584009,0.876940904,0.015932793,0.426998841,0.009501738,0.918179087579857,96.89801798452494,95.97,0.17004193574473492,0.8277630803710678
Tempane,4608.299205780029,2344.4127988815308,8254.093194961548,6509.523791313171,0.861856581916019,0.861856581916019,2.1904336141592027,2.1904336141592027,0.020420848329558514,0.020420848329558514,27188.526785714286,28409.650623000307,27188.526785714286,28409.650623000307,20832.66964285714,21614.890821961024,20832.66964285714,21614.890821961024,-0.3603669642857143,-0.36442983300503046,0.5583047219036757,0.284030328166467,0.7886419062104492,0.671641791,0.660585959,0.087341072,0.584300719,0.07628524,0.252072968,0.004007739,0.021420674,0.003454947,0.34738784390405114,72.41509823486908,33.81,0.024896037013577153,0.31121423260169095
Tolon,58257.04201436043,31445.006991386414,77410.85640096664,57113.975813388824,1.4717241038493252,1.4717241038493252,3.209524826072507,3.209524826072507,0.10210623969662584,0.10210623969662584,17515.850677120456,17424.725498255317,17518.90163934426,17428.21352957381,3779.2922309337137,3706.0540312587605,3790.8088025659304,3719.22042257669,-0.31337182146077547,-0.30943722219793995,0.7525694033483521,0.40620926383387423,0.7378031773418752,0.735584754,0.679444022,0.10544033,0.630144424,0.049299598,0.215115648,0.014333804,0.149527636,0.034748615,0.32400667852504994,52.52891420680131,86.68,0.03750668398136124,0.28042166373844624
Twifo Ati Morkwa,32073.277813911438,24172.969622612,48702.21886229515,29822.233423233032,3.8675825360887575,3.8730218993484935,12.069349366490583,12.114622788138847,0.008850101758100594,0.007988447138105545,18892.072208737864,17605.305988781703,18990.176274271846,17707.197142864614,11459.286407766991,11206.073085741906,11490.495752427185,11242.569461853558,-0.2692228149100257,-0.2418644248511253,0.6585588616526525,0.49634226504054646,0.6123382901209282,0.358127043,0.357659972,0.094698739,0.263428305,0.094231667,0.547641289,0.036548342,0.307683326,0.048458664,0.6489502001563904,90.34112809970449,82.92,0.028372022454862693,0.5843049379690254
Twifo Heman Lower Denkyira,22454.629388809204,13997.574974060059,25707.4605884552,20180.65398979187,3.5609336145084707,3.5684065661843007,10.3963991976432,10.438608805220888,0.027443508611907967,0.026941285393067657,7665.390274314214,7510.457086767314,7665.390274314214,7510.457086767314,2696.9039900249377,2646.169099262456,2696.9039900249377,2646.169099262456,-0.13512363996043522,-0.13846204187341168,0.8734674244290472,0.5444946585018258,0.7850115697096379,0.317522124,0.334867257,0.088318584,0.22920354,0.105663717,0.576814159,0.02619469,0.337876106,0.05699115,0.6583812581589811,94.06549118387909,90.02,0.025914687930000353,0.5740394453656987
Upper Denkyira East Municipal,31107.566645622253,25989.56685256958,57861.24559688568,45435.05385494232,3.6830413385230565,3.679251098082551,11.660659940504742,11.648214762411675,0.005812838084614223,0.005858138023865371,15461.32075471698,15959.816551269872,15643.63478773585,16137.775915299922,8591.119103773584,8940.563365832777,8725.455368373765,9118.661199935326,-0.047118612421383654,3.789302537891157e-4,0.5376235220089453,0.4491705386648026,0.7852415444265481,0.280844678,0.252867403,0.091756887,0.189087791,0.063779612,0.65537571,0.035266374,0.416443349,0.03676707,0.7432209561343386,93.05692557355141,87.64,0.035962131596984234,0.6526944825222756
Upper Denkyira West,15720.741191625595,9702.015200853348,42027.81439614296,37753.764372229576,0.8510182371785857,0.9013282725128854,2.361769167440182,2.526961154447836,0.03966042017406038,0.03905912809770259,6211.8705035971225,6109.744376751902,6211.0061151079135,6109.342243561506,7708.387050359712,7450.664661505886,7706.758273381295,7449.906917400138,-0.11773093525179856,-0.09130593990895233,0.37405564427990673,0.230847483749803,0.8983042519502126,0.394153886,0.315899856,0.131472015,0.262681872,0.053217984,0.55262813,0.040372264,0.342377769,0.033556167,0.6986852906302526,90.78191962480795,88.96,0.022437359115014266,0.6364157556647165
